physician_id,physician_experience,question_id,question_uncertainty,question_order,Di,A,oe_used,Df,F,R,ts_Di_lock,ts_oe_start,ts_Df_lock,ts_F_lock,oe_time_seconds
P020,Fellow,Q012,Guideline-Direct,15,C,D,Yes,C,,D,2026-05-17T22:22:04Z,2026-05-17T22:22:04Z,2026-05-17T22:23:46Z,,102
P020,Fellow,Q027,Evidence-Equipoise,16,C,B,No,,C,C,2026-05-17T22:24:14Z,,,2026-05-17T22:24:36Z,
P020,Fellow,Q040,Extrapolation-Required,17,A,E,Yes,C,,C,2026-05-17T22:25:22Z,2026-05-17T22:25:22Z,2026-05-17T22:27:07Z,,105
P020,Fellow,Q048,Extrapolation-Required,18,E,E,Yes,E,,E,2026-05-17T22:27:55Z,2026-05-17T22:27:55Z,2026-05-17T22:29:17Z,,82
P020,Fellow,Q024,Evidence-Equipoise,19,D,C,Yes,D,,D,2026-05-17T22:30:04Z,2026-05-17T22:30:04Z,2026-05-17T22:30:56Z,,52
P020,Fellow,Q014,Guideline-Direct,20,D,B,Yes,C,,C,2026-05-17T22:31:24Z,2026-05-17T22:31:24Z,2026-05-17T22:33:08Z,,104
P020,Fellow,Q044,Extrapolation-Required,21,B,D,Yes,B,,D,2026-05-17T22:33:44Z,2026-05-17T22:33:44Z,2026-05-17T22:34:12Z,,28
P020,Fellow,Q033,Evidence-Equipoise,22,A,B,Yes,A,,A,2026-05-17T22:35:01Z,2026-05-17T22:35:01Z,2026-05-17T22:35:55Z,,54
P020,Fellow,Q002,Guideline-Direct,23,A,B,No,,A,B,2026-05-17T22:36:44Z,,,2026-05-17T22:36:49Z,
P020,Fellow,Q019,Evidence-Equipoise,24,B,A,Yes,A,,B,2026-05-17T22:37:37Z,2026-05-17T22:37:37Z,2026-05-17T22:38:51Z,,74
P020,Fellow,Q023,Evidence-Equipoise,25,C,C,Yes,A,,C,2026-05-17T22:39:46Z,2026-05-17T22:39:46Z,2026-05-17T22:41:14Z,,88
P020,Fellow,Q030,Evidence-Equipoise,26,D,D,No,,D,D,2026-05-17T22:41:39Z,,,2026-05-17T22:41:51Z,
P020,Fellow,Q045,Extrapolation-Required,27,B,E,Yes,E,,E,2026-05-17T22:42:46Z,2026-05-17T22:42:46Z,2026-05-17T22:45:08Z,,142
P020,Fellow,Q006,Guideline-Direct,28,B,E,Yes,B,,D,2026-05-17T22:45:42Z,2026-05-17T22:45:42Z,2026-05-17T22:48:29Z,,167
P020,Fellow,Q011,Guideline-Direct,29,B,B,Yes,B,,B,2026-05-17T22:48:59Z,2026-05-17T22:48:59Z,2026-05-17T22:49:42Z,,43
P020,Fellow,Q007,Guideline-Direct,30,A,E,Yes,E,,E,2026-05-17T22:50:19Z,2026-05-17T22:50:19Z,2026-05-17T22:51:36Z,,77
P020,Fellow,Q031,Evidence-Equipoise,31,C,E,No,,C,E,2026-05-17T22:52:23Z,,,2026-05-17T22:52:45Z,
P020,Fellow,Q004,Guideline-Direct,32,C,B,Yes,B,,B,2026-05-17T22:53:36Z,2026-05-17T22:53:36Z,2026-05-17T22:55:25Z,,109
P020,Fellow,Q026,Evidence-Equipoise,33,B,E,Yes,B,,C,2026-05-17T22:56:06Z,2026-05-17T22:56:06Z,2026-05-17T22:57:25Z,,79
P020,Fellow,Q041,Extrapolation-Required,34,E,E,Yes,E,,E,2026-05-17T22:58:20Z,2026-05-17T22:58:20Z,2026-05-17T23:05:00Z,,400
P020,Fellow,Q047,Extrapolation-Required,35,D,D,Yes,D,,D,2026-05-17T23:05:36Z,2026-05-17T23:05:36Z,2026-05-17T23:07:22Z,,106
P020,Fellow,Q029,Evidence-Equipoise,36,B,B,No,,B,B,2026-05-17T23:07:57Z,,,2026-05-17T23:08:14Z,
P020,Fellow,Q009,Guideline-Direct,37,A,A,No,,A,A,2026-05-17T23:09:09Z,,,2026-05-17T23:09:21Z,
P020,Fellow,Q003,Guideline-Direct,38,B,B,Yes,E,,B,2026-05-17T23:09:51Z,2026-05-17T23:09:51Z,2026-05-17T23:10:45Z,,54
P020,Fellow,Q025,Evidence-Equipoise,39,C,A,No,,C,C,2026-05-17T23:11:20Z,,,2026-05-17T23:11:42Z,
P020,Fellow,Q017,Guideline-Direct,40,B,D,No,,B,D,2026-05-17T23:12:35Z,,,2026-05-17T23:12:45Z,
P020,Fellow,Q021,Evidence-Equipoise,41,E,B,Yes,B,,B,2026-05-17T23:13:29Z,2026-05-17T23:13:29Z,2026-05-17T23:15:38Z,,129
P020,Fellow,Q005,Guideline-Direct,42,B,C,Yes,B,,C,2026-05-17T23:16:22Z,2026-05-17T23:16:22Z,2026-05-17T23:17:30Z,,68
P020,Fellow,Q049,Extrapolation-Required,43,C,C,Yes,C,,C,2026-05-17T23:18:05Z,2026-05-17T23:18:05Z,2026-05-17T23:19:37Z,,92
P020,Fellow,Q035,Extrapolation-Required,44,A,D,No,,D,A,2026-05-17T23:20:28Z,,,2026-05-17T23:20:46Z,
P020,Fellow,Q037,Extrapolation-Required,45,E,B,Yes,A,,A,2026-05-17T23:21:23Z,2026-05-17T23:21:23Z,2026-05-17T23:27:03Z,,340
P020,Fellow,Q008,Guideline-Direct,46,E,E,No,,E,E,2026-05-17T23:27:47Z,,,2026-05-17T23:27:54Z,
P020,Fellow,Q010,Guideline-Direct,47,D,C,No,,D,C,2026-05-17T23:28:29Z,,,2026-05-17T23:28:42Z,
P020,Fellow,Q036,Extrapolation-Required,48,B,D,Yes,D,,D,2026-05-17T23:29:25Z,2026-05-17T23:29:25Z,2026-05-17T23:34:07Z,,282
P020,Fellow,Q043,Extrapolation-Required,49,E,B,Yes,E,,E,2026-05-17T23:34:36Z,2026-05-17T23:34:36Z,2026-05-17T23:41:16Z,,400
P020,Fellow,Q001,Guideline-Direct,50,C,E,Yes,B,,C,2026-05-17T23:41:39Z,2026-05-17T23:41:39Z,2026-05-17T23:42:55Z,,76
P021,Attending_lt10,Q042,Extrapolation-Required,1,A,D,Yes,A,,A,2026-05-18T01:00:25Z,2026-05-18T01:00:25Z,2026-05-18T01:01:39Z,,74
P021,Attending_lt10,Q017,Guideline-Direct,2,D,A,Yes,D,,D,2026-05-18T01:02:10Z,2026-05-18T01:02:10Z,2026-05-18T01:03:09Z,,59
P021,Attending_lt10,Q020,Evidence-Equipoise,3,C,C,No,,C,C,2026-05-18T01:03:36Z,,,2026-05-18T01:03:59Z,
P021,Attending_lt10,Q043,Extrapolation-Required,4,D,E,Yes,D,,E,2026-05-18T01:04:51Z,2026-05-18T01:04:51Z,2026-05-18T01:08:53Z,,242
P021,Attending_lt10,Q016,Guideline-Direct,5,C,A,Yes,C,,A,2026-05-18T01:09:32Z,2026-05-18T01:09:32Z,2026-05-18T01:11:00Z,,88
P021,Attending_lt10,Q012,Guideline-Direct,6,D,D,Yes,D,,D,2026-05-18T01:11:41Z,2026-05-18T01:11:41Z,2026-05-18T01:12:50Z,,69
P021,Attending_lt10,Q035,Extrapolation-Required,7,C,A,Yes,A,,A,2026-05-18T01:13:09Z,2026-05-18T01:13:09Z,2026-05-18T01:14:04Z,,55
P021,Attending_lt10,Q009,Guideline-Direct,8,E,A,Yes,E,,A,2026-05-18T01:14:25Z,2026-05-18T01:14:25Z,2026-05-18T01:18:59Z,,274
P021,Attending_lt10,Q045,Extrapolation-Required,9,E,E,Yes,E,,E,2026-05-18T01:19:51Z,2026-05-18T01:19:51Z,2026-05-18T01:21:02Z,,71
P021,Attending_lt10,Q028,Evidence-Equipoise,10,C,B,No,,C,E,2026-05-18T01:21:44Z,,,2026-05-18T01:21:58Z,
P021,Attending_lt10,Q006,Guideline-Direct,11,E,E,No,,C,D,2026-05-18T01:22:37Z,,,2026-05-18T01:22:55Z,
P021,Attending_lt10,Q047,Extrapolation-Required,12,C,A,No,,C,D,2026-05-18T01:23:39Z,,,2026-05-18T01:23:50Z,
P021,Attending_lt10,Q046,Extrapolation-Required,13,C,B,Yes,B,,B,2026-05-18T01:24:28Z,2026-05-18T01:24:28Z,2026-05-18T01:28:16Z,,228
P021,Attending_lt10,Q011,Guideline-Direct,14,B,E,Yes,B,,B,2026-05-18T01:29:12Z,2026-05-18T01:29:12Z,2026-05-18T01:30:31Z,,79
P021,Attending_lt10,Q044,Extrapolation-Required,15,D,D,No,,D,D,2026-05-18T01:31:03Z,,,2026-05-18T01:31:10Z,
P021,Attending_lt10,Q033,Evidence-Equipoise,16,C,C,Yes,A,,A,2026-05-18T01:31:56Z,2026-05-18T01:31:56Z,2026-05-18T01:34:21Z,,145
P021,Attending_lt10,Q023,Evidence-Equipoise,17,D,C,No,,D,C,2026-05-18T01:34:48Z,,,2026-05-18T01:35:06Z,
P021,Attending_lt10,Q007,Guideline-Direct,18,E,E,No,,E,E,2026-05-18T01:35:38Z,,,2026-05-18T01:35:54Z,
P021,Attending_lt10,Q001,Guideline-Direct,19,C,A,Yes,A,,C,2026-05-18T01:36:36Z,2026-05-18T01:36:36Z,2026-05-18T01:38:48Z,,132
P021,Attending_lt10,Q004,Guideline-Direct,20,E,B,Yes,B,,B,2026-05-18T01:39:17Z,2026-05-18T01:39:17Z,2026-05-18T01:42:01Z,,164
P021,Attending_lt10,Q021,Evidence-Equipoise,21,B,E,Yes,B,,B,2026-05-18T01:42:45Z,2026-05-18T01:42:45Z,2026-05-18T01:44:20Z,,95
P021,Attending_lt10,Q040,Extrapolation-Required,22,C,D,Yes,C,,C,2026-05-18T01:44:44Z,2026-05-18T01:44:44Z,2026-05-18T01:46:36Z,,112
P021,Attending_lt10,Q036,Extrapolation-Required,23,C,D,Yes,D,,D,2026-05-18T01:47:07Z,2026-05-18T01:47:07Z,2026-05-18T01:47:57Z,,50
P021,Attending_lt10,Q005,Guideline-Direct,24,A,C,No,,A,C,2026-05-18T01:48:21Z,,,2026-05-18T01:48:38Z,
P021,Attending_lt10,Q049,Extrapolation-Required,25,C,C,Yes,A,,C,2026-05-18T01:49:21Z,2026-05-18T01:49:21Z,2026-05-18T01:50:08Z,,47
P021,Attending_lt10,Q038,Extrapolation-Required,26,D,D,No,,D,D,2026-05-18T01:50:40Z,,,2026-05-18T01:50:53Z,
P021,Attending_lt10,Q027,Evidence-Equipoise,27,C,C,No,,C,C,2026-05-18T01:51:25Z,,,2026-05-18T01:51:41Z,
P021,Attending_lt10,Q050,Extrapolation-Required,28,D,E,Yes,A,,A,2026-05-18T01:52:09Z,2026-05-18T01:52:09Z,2026-05-18T01:55:14Z,,185
P021,Attending_lt10,Q019,Evidence-Equipoise,29,D,B,No,,D,B,2026-05-18T01:55:50Z,,,2026-05-18T01:56:08Z,
P021,Attending_lt10,Q032,Evidence-Equipoise,30,E,E,Yes,E,,E,2026-05-18T01:56:49Z,2026-05-18T01:56:49Z,2026-05-18T01:57:52Z,,63
P021,Attending_lt10,Q025,Evidence-Equipoise,31,C,B,No,,C,C,2026-05-18T01:58:28Z,,,2026-05-18T01:58:37Z,
P021,Attending_lt10,Q013,Guideline-Direct,32,C,C,Yes,C,,C,2026-05-18T01:59:18Z,2026-05-18T01:59:18Z,2026-05-18T02:00:45Z,,87
P021,Attending_lt10,Q037,Extrapolation-Required,33,D,A,No,,D,A,2026-05-18T02:01:20Z,,,2026-05-18T02:01:31Z,
P021,Attending_lt10,Q002,Guideline-Direct,34,E,C,Yes,E,,B,2026-05-18T02:02:21Z,2026-05-18T02:02:21Z,2026-05-18T02:03:00Z,,39
P021,Attending_lt10,Q015,Guideline-Direct,35,E,B,Yes,C,,C,2026-05-18T02:03:25Z,2026-05-18T02:03:25Z,2026-05-18T02:05:17Z,,112
P021,Attending_lt10,Q029,Evidence-Equipoise,36,E,B,No,,E,B,2026-05-18T02:06:10Z,,,2026-05-18T02:06:35Z,
P021,Attending_lt10,Q010,Guideline-Direct,37,D,A,Yes,C,,C,2026-05-18T02:07:30Z,2026-05-18T02:07:30Z,2026-05-18T02:08:46Z,,76
P021,Attending_lt10,Q018,Evidence-Equipoise,38,D,D,Yes,D,,D,2026-05-18T02:09:25Z,2026-05-18T02:09:25Z,2026-05-18T02:10:31Z,,66
P021,Attending_lt10,Q041,Extrapolation-Required,39,E,E,Yes,E,,E,2026-05-18T02:11:19Z,2026-05-18T02:11:19Z,2026-05-18T02:16:39Z,,320
P021,Attending_lt10,Q048,Extrapolation-Required,40,E,E,Yes,E,,E,2026-05-18T02:17:01Z,2026-05-18T02:17:01Z,2026-05-18T02:18:23Z,,82
P021,Attending_lt10,Q031,Evidence-Equipoise,41,D,D,Yes,D,,E,2026-05-18T02:19:09Z,2026-05-18T02:19:09Z,2026-05-18T02:20:10Z,,61
P021,Attending_lt10,Q008,Guideline-Direct,42,E,E,Yes,E,,E,2026-05-18T02:20:34Z,2026-05-18T02:20:34Z,2026-05-18T02:22:51Z,,137
P021,Attending_lt10,Q022,Evidence-Equipoise,43,C,A,No,,C,A,2026-05-18T02:23:22Z,,,2026-05-18T02:23:28Z,
P021,Attending_lt10,Q039,Extrapolation-Required,44,B,B,Yes,B,,B,2026-05-18T02:23:54Z,2026-05-18T02:23:54Z,2026-05-18T02:24:37Z,,43
P021,Attending_lt10,Q026,Evidence-Equipoise,45,A,C,No,,C,C,2026-05-18T02:24:57Z,,,2026-05-18T02:25:08Z,
P021,Attending_lt10,Q030,Evidence-Equipoise,46,D,D,No,,D,D,2026-05-18T02:25:56Z,,,2026-05-18T02:26:09Z,
P021,Attending_lt10,Q003,Guideline-Direct,47,B,B,No,,B,B,2026-05-18T02:26:44Z,,,2026-05-18T02:27:00Z,
P021,Attending_lt10,Q024,Evidence-Equipoise,48,B,C,Yes,D,,D,2026-05-18T02:27:50Z,2026-05-18T02:27:50Z,2026-05-18T02:30:50Z,,180
P021,Attending_lt10,Q014,Guideline-Direct,49,E,C,Yes,E,,C,2026-05-18T02:31:25Z,2026-05-18T02:31:25Z,2026-05-18T02:32:00Z,,35
P021,Attending_lt10,Q034,Evidence-Equipoise,50,B,C,Yes,C,,C,2026-05-18T02:32:34Z,2026-05-18T02:32:34Z,2026-05-18T02:34:16Z,,102
P022,Attending_lt10,Q006,Guideline-Direct,1,A,D,Yes,D,,D,2026-05-18T04:00:16Z,2026-05-18T04:00:16Z,2026-05-18T04:01:41Z,,85
P022,Attending_lt10,Q037,Extrapolation-Required,2,E,B,Yes,A,,A,2026-05-18T04:02:02Z,2026-05-18T04:02:02Z,2026-05-18T04:04:19Z,,137
P022,Attending_lt10,Q030,Evidence-Equipoise,3,D,B,Yes,D,,D,2026-05-18T04:04:45Z,2026-05-18T04:04:45Z,2026-05-18T04:06:30Z,,105
P022,Attending_lt10,Q039,Extrapolation-Required,4,B,B,Yes,B,,B,2026-05-18T04:07:08Z,2026-05-18T04:07:08Z,2026-05-18T04:07:49Z,,41
P022,Attending_lt10,Q035,Extrapolation-Required,5,B,A,Yes,A,,A,2026-05-18T04:08:24Z,2026-05-18T04:08:24Z,2026-05-18T04:12:37Z,,253
P022,Attending_lt10,Q004,Guideline-Direct,6,A,A,No,,A,B,2026-05-18T04:13:03Z,,,2026-05-18T04:13:20Z,
P022,Attending_lt10,Q012,Guideline-Direct,7,E,D,No,,E,D,2026-05-18T04:13:52Z,,,2026-05-18T04:14:04Z,
P022,Attending_lt10,Q022,Evidence-Equipoise,8,A,E,Yes,A,,A,2026-05-18T04:14:25Z,2026-05-18T04:14:25Z,2026-05-18T04:16:09Z,,104
P022,Attending_lt10,Q044,Extrapolation-Required,9,D,D,Yes,D,,D,2026-05-18T04:16:39Z,2026-05-18T04:16:39Z,2026-05-18T04:17:24Z,,45
P022,Attending_lt10,Q031,Evidence-Equipoise,10,E,E,Yes,E,,E,2026-05-18T04:18:16Z,2026-05-18T04:18:16Z,2026-05-18T04:22:17Z,,241
P022,Attending_lt10,Q011,Guideline-Direct,11,B,D,No,,B,B,2026-05-18T04:23:02Z,,,2026-05-18T04:23:16Z,
P022,Attending_lt10,Q019,Evidence-Equipoise,12,E,B,Yes,E,,B,2026-05-18T04:23:41Z,2026-05-18T04:23:41Z,2026-05-18T04:25:26Z,,105
P022,Attending_lt10,Q015,Guideline-Direct,13,B,A,Yes,C,,C,2026-05-18T04:26:10Z,2026-05-18T04:26:10Z,2026-05-18T04:28:15Z,,125
P022,Attending_lt10,Q005,Guideline-Direct,14,C,C,Yes,C,,C,2026-05-18T04:28:47Z,2026-05-18T04:28:47Z,2026-05-18T04:30:41Z,,114
P022,Attending_lt10,Q033,Evidence-Equipoise,15,A,A,No,,A,A,2026-05-18T04:31:22Z,,,2026-05-18T04:31:32Z,
P022,Attending_lt10,Q007,Guideline-Direct,16,D,E,No,,A,E,2026-05-18T04:32:29Z,,,2026-05-18T04:32:41Z,
P022,Attending_lt10,Q024,Evidence-Equipoise,17,A,D,Yes,D,,D,2026-05-18T04:33:17Z,2026-05-18T04:33:17Z,2026-05-18T04:34:21Z,,64
P022,Attending_lt10,Q008,Guideline-Direct,18,A,E,No,,A,E,2026-05-18T04:35:02Z,,,2026-05-18T04:35:19Z,
P022,Attending_lt10,Q018,Evidence-Equipoise,19,B,D,Yes,B,,D,2026-05-18T04:36:07Z,2026-05-18T04:36:07Z,2026-05-18T04:38:33Z,,146
P022,Attending_lt10,Q014,Guideline-Direct,20,C,B,Yes,C,,C,2026-05-18T04:39:25Z,2026-05-18T04:39:25Z,2026-05-18T04:41:14Z,,109
P022,Attending_lt10,Q017,Guideline-Direct,21,D,C,Yes,D,,D,2026-05-18T04:41:54Z,2026-05-18T04:41:54Z,2026-05-18T04:42:34Z,,40
P022,Attending_lt10,Q047,Extrapolation-Required,22,D,D,No,,D,D,2026-05-18T04:43:02Z,,,2026-05-18T04:43:10Z,
P022,Attending_lt10,Q028,Evidence-Equipoise,23,E,E,No,,E,E,2026-05-18T04:43:50Z,,,2026-05-18T04:44:03Z,
P022,Attending_lt10,Q038,Extrapolation-Required,24,A,D,Yes,D,,D,2026-05-18T04:44:41Z,2026-05-18T04:44:41Z,2026-05-18T04:45:16Z,,35
P022,Attending_lt10,Q010,Guideline-Direct,25,B,C,Yes,B,,C,2026-05-18T04:46:06Z,2026-05-18T04:46:06Z,2026-05-18T04:48:13Z,,127
P022,Attending_lt10,Q025,Evidence-Equipoise,26,C,E,No,,D,C,2026-05-18T04:49:00Z,,,2026-05-18T04:49:07Z,
P022,Attending_lt10,Q027,Evidence-Equipoise,27,C,C,No,,C,C,2026-05-18T04:49:51Z,,,2026-05-18T04:50:12Z,
P022,Attending_lt10,Q042,Extrapolation-Required,28,A,D,No,,A,A,2026-05-18T04:50:59Z,,,2026-05-18T04:51:21Z,
P022,Attending_lt10,Q002,Guideline-Direct,29,B,B,No,,B,B,2026-05-18T04:52:01Z,,,2026-05-18T04:52:25Z,
P022,Attending_lt10,Q001,Guideline-Direct,30,B,C,Yes,C,,C,2026-05-18T04:53:04Z,2026-05-18T04:53:04Z,2026-05-18T04:54:12Z,,68
P022,Attending_lt10,Q041,Extrapolation-Required,31,A,E,No,,A,E,2026-05-18T04:55:01Z,,,2026-05-18T04:55:09Z,
P022,Attending_lt10,Q016,Guideline-Direct,32,A,B,No,,A,A,2026-05-18T04:55:40Z,,,2026-05-18T04:56:04Z,
P022,Attending_lt10,Q049,Extrapolation-Required,33,B,C,No,,B,C,2026-05-18T04:56:41Z,,,2026-05-18T04:56:49Z,
P022,Attending_lt10,Q013,Guideline-Direct,34,B,E,Yes,C,,C,2026-05-18T04:57:21Z,2026-05-18T04:57:21Z,2026-05-18T04:59:17Z,,116
P022,Attending_lt10,Q020,Evidence-Equipoise,35,E,C,Yes,C,,C,2026-05-18T04:59:49Z,2026-05-18T04:59:49Z,2026-05-18T05:01:39Z,,110
P022,Attending_lt10,Q034,Evidence-Equipoise,36,C,C,No,,C,C,2026-05-18T05:02:34Z,,,2026-05-18T05:02:40Z,
P022,Attending_lt10,Q009,Guideline-Direct,37,A,A,No,,A,A,2026-05-18T05:03:03Z,,,2026-05-18T05:03:11Z,
P022,Attending_lt10,Q026,Evidence-Equipoise,38,A,A,No,,A,C,2026-05-18T05:03:51Z,,,2026-05-18T05:04:14Z,
P022,Attending_lt10,Q040,Extrapolation-Required,39,A,C,Yes,C,,C,2026-05-18T05:05:06Z,2026-05-18T05:05:06Z,2026-05-18T05:06:52Z,,106
P022,Attending_lt10,Q048,Extrapolation-Required,40,C,B,No,,C,E,2026-05-18T05:07:28Z,,,2026-05-18T05:07:49Z,
P022,Attending_lt10,Q045,Extrapolation-Required,41,E,B,Yes,E,,E,2026-05-18T05:08:36Z,2026-05-18T05:08:36Z,2026-05-18T05:10:12Z,,96
P022,Attending_lt10,Q032,Evidence-Equipoise,42,B,E,No,,B,E,2026-05-18T05:10:56Z,,,2026-05-18T05:11:14Z,
P022,Attending_lt10,Q029,Evidence-Equipoise,43,B,B,Yes,B,,B,2026-05-18T05:11:49Z,2026-05-18T05:11:49Z,2026-05-18T05:13:16Z,,87
P022,Attending_lt10,Q050,Extrapolation-Required,44,B,A,No,,B,A,2026-05-18T05:14:06Z,,,2026-05-18T05:14:26Z,
P022,Attending_lt10,Q023,Evidence-Equipoise,45,C,D,Yes,C,,C,2026-05-18T05:15:15Z,2026-05-18T05:15:15Z,2026-05-18T05:17:31Z,,136
P022,Attending_lt10,Q021,Evidence-Equipoise,46,B,B,Yes,E,,B,2026-05-18T05:18:08Z,2026-05-18T05:18:08Z,2026-05-18T05:20:03Z,,115
P022,Attending_lt10,Q046,Extrapolation-Required,47,B,B,No,,B,B,2026-05-18T05:20:52Z,,,2026-05-18T05:21:08Z,
P022,Attending_lt10,Q043,Extrapolation-Required,48,B,E,No,,B,E,2026-05-18T05:21:44Z,,,2026-05-18T05:21:55Z,
P022,Attending_lt10,Q003,Guideline-Direct,49,B,E,Yes,C,,B,2026-05-18T05:22:38Z,2026-05-18T05:22:38Z,2026-05-18T05:24:53Z,,135
P022,Attending_lt10,Q036,Extrapolation-Required,50,D,E,Yes,D,,D,2026-05-18T05:25:36Z,2026-05-18T05:25:36Z,2026-05-18T05:26:10Z,,34
P023,Attending_lt10,Q019,Evidence-Equipoise,1,B,B,Yes,E,,B,2026-05-18T07:00:44Z,2026-05-18T07:00:44Z,2026-05-18T07:01:22Z,,38
P023,Attending_lt10,Q032,Evidence-Equipoise,2,E,E,Yes,E,,E,2026-05-18T07:01:45Z,2026-05-18T07:01:45Z,2026-05-18T07:03:51Z,,126
P023,Attending_lt10,Q033,Evidence-Equipoise,3,A,C,Yes,A,,A,2026-05-18T07:04:14Z,2026-05-18T07:04:14Z,2026-05-18T07:05:18Z,,64
P023,Attending_lt10,Q037,Extrapolation-Required,4,C,A,Yes,C,,A,2026-05-18T07:05:57Z,2026-05-18T07:05:57Z,2026-05-18T07:07:01Z,,64
P023,Attending_lt10,Q023,Evidence-Equipoise,5,C,C,No,,C,C,2026-05-18T07:07:39Z,,,2026-05-18T07:07:54Z,
P023,Attending_lt10,Q031,Evidence-Equipoise,6,E,E,No,,E,E,2026-05-18T07:08:33Z,,,2026-05-18T07:08:57Z,
P023,Attending_lt10,Q046,Extrapolation-Required,7,B,C,Yes,B,,B,2026-05-18T07:09:40Z,2026-05-18T07:09:40Z,2026-05-18T07:10:16Z,,36
P023,Attending_lt10,Q035,Extrapolation-Required,8,A,A,No,,A,A,2026-05-18T07:10:44Z,,,2026-05-18T07:11:02Z,
P023,Attending_lt10,Q028,Evidence-Equipoise,9,B,E,No,,B,E,2026-05-18T07:11:41Z,,,2026-05-18T07:11:48Z,
P023,Attending_lt10,Q008,Guideline-Direct,10,B,C,No,,B,E,2026-05-18T07:12:36Z,,,2026-05-18T07:12:44Z,
P023,Attending_lt10,Q038,Extrapolation-Required,11,C,D,No,,C,D,2026-05-18T07:13:25Z,,,2026-05-18T07:13:40Z,
P023,Attending_lt10,Q041,Extrapolation-Required,12,E,E,Yes,E,,E,2026-05-18T07:14:20Z,2026-05-18T07:14:20Z,2026-05-18T07:15:29Z,,69
P023,Attending_lt10,Q022,Evidence-Equipoise,13,A,A,No,,A,A,2026-05-18T07:16:06Z,,,2026-05-18T07:16:16Z,
P023,Attending_lt10,Q002,Guideline-Direct,14,B,D,No,,B,B,2026-05-18T07:16:51Z,,,2026-05-18T07:17:14Z,
P023,Attending_lt10,Q001,Guideline-Direct,15,D,C,No,,D,C,2026-05-18T07:18:03Z,,,2026-05-18T07:18:18Z,
P023,Attending_lt10,Q006,Guideline-Direct,16,D,D,Yes,D,,D,2026-05-18T07:19:13Z,2026-05-18T07:19:13Z,2026-05-18T07:19:53Z,,40
P023,Attending_lt10,Q044,Extrapolation-Required,17,D,D,Yes,D,,D,2026-05-18T07:20:26Z,2026-05-18T07:20:26Z,2026-05-18T07:22:45Z,,139
P023,Attending_lt10,Q015,Guideline-Direct,18,C,D,Yes,C,,C,2026-05-18T07:23:30Z,2026-05-18T07:23:30Z,2026-05-18T07:25:23Z,,113
P023,Attending_lt10,Q007,Guideline-Direct,19,E,E,No,,E,E,2026-05-18T07:26:08Z,,,2026-05-18T07:26:30Z,
P023,Attending_lt10,Q030,Evidence-Equipoise,20,D,D,No,,D,D,2026-05-18T07:26:53Z,,,2026-05-18T07:27:13Z,
P023,Attending_lt10,Q018,Evidence-Equipoise,21,A,D,No,,A,D,2026-05-18T07:27:51Z,,,2026-05-18T07:28:04Z,
P023,Attending_lt10,Q029,Evidence-Equipoise,22,B,B,Yes,B,,B,2026-05-18T07:28:28Z,2026-05-18T07:28:28Z,2026-05-18T07:29:23Z,,55
P023,Attending_lt10,Q013,Guideline-Direct,23,D,C,No,,D,C,2026-05-18T07:30:14Z,,,2026-05-18T07:30:22Z,
P023,Attending_lt10,Q034,Evidence-Equipoise,24,D,A,No,,D,C,2026-05-18T07:30:44Z,,,2026-05-18T07:30:54Z,
P023,Attending_lt10,Q009,Guideline-Direct,25,B,A,Yes,B,,A,2026-05-18T07:31:44Z,2026-05-18T07:31:44Z,2026-05-18T07:33:51Z,,127
P023,Attending_lt10,Q020,Evidence-Equipoise,26,E,C,No,,E,C,2026-05-18T07:34:40Z,,,2026-05-18T07:34:58Z,
P023,Attending_lt10,Q005,Guideline-Direct,27,B,C,No,,D,C,2026-05-18T07:35:39Z,,,2026-05-18T07:36:02Z,
P023,Attending_lt10,Q039,Extrapolation-Required,28,D,B,Yes,D,,B,2026-05-18T07:36:54Z,2026-05-18T07:36:54Z,2026-05-18T07:37:14Z,,20
P023,Attending_lt10,Q011,Guideline-Direct,29,B,C,No,,E,B,2026-05-18T07:37:44Z,,,2026-05-18T07:38:08Z,
P023,Attending_lt10,Q049,Extrapolation-Required,30,C,C,No,,C,C,2026-05-18T07:38:43Z,,,2026-05-18T07:38:55Z,
P023,Attending_lt10,Q042,Extrapolation-Required,31,D,A,Yes,A,,A,2026-05-18T07:39:32Z,2026-05-18T07:39:32Z,2026-05-18T07:40:41Z,,69
P023,Attending_lt10,Q047,Extrapolation-Required,32,D,A,Yes,D,,D,2026-05-18T07:41:20Z,2026-05-18T07:41:20Z,2026-05-18T07:43:28Z,,128
P023,Attending_lt10,Q026,Evidence-Equipoise,33,E,D,No,,E,C,2026-05-18T07:44:10Z,,,2026-05-18T07:44:33Z,
P023,Attending_lt10,Q016,Guideline-Direct,34,D,A,Yes,A,,A,2026-05-18T07:45:17Z,2026-05-18T07:45:17Z,2026-05-18T07:45:53Z,,36
P023,Attending_lt10,Q036,Extrapolation-Required,35,D,D,Yes,D,,D,2026-05-18T07:46:31Z,2026-05-18T07:46:31Z,2026-05-18T07:47:23Z,,52
P023,Attending_lt10,Q010,Guideline-Direct,36,A,C,Yes,A,,C,2026-05-18T07:47:49Z,2026-05-18T07:47:49Z,2026-05-18T07:50:36Z,,167
P023,Attending_lt10,Q050,Extrapolation-Required,37,D,B,Yes,A,,A,2026-05-18T07:51:05Z,2026-05-18T07:51:05Z,2026-05-18T07:51:45Z,,40
